WKT;project_id;name;city;energy;type_solar_id;status_project_id;developer_id;wind_model_id
POINT (4.0216263 48.412673);2239;Parc des Monts;Mergey, Villacerf;WIND;;1;112;72
POINT (-3.8602817 47.9484813);2240;Kergleuziou;Melgven;WIND;;1;122;138
POINT (-2.5446226 48.2890347);2241;Le Placis Vert;Saint-Gouëno;WIND;;1;58;37
POINT (3.0120639 50.1497309);2242;Doignies;Doignies;WIND;;1;135;120
POINT (3.0483612 50.1587032);2243;Moeuvres;Moeuvres;WIND;;1;135;120
POINT (3.0661549 50.1370847);2244;Boursies;Boursies;WIND;;1;135;120
POINT (3.5096695 48.5962937);2245;Chemin Perré;Villenauxe-la-Grande, Montpothier;WIND;;1;84;113
POINT (3.8076759 46.08285);2246;Saint-Nicolas-des-Biefs;Saint-Nicolas-des-Biefs;WIND;;1;4;139
POINT (-1.28358488728031 47.4121676623236);2247;Couffé;Couffé, Mésanger;WIND;;1;4;139
POINT (1.71036205659174 50.3644983150519);2248;Tigny-Noyelle;Tigny-Noyelle;WIND;;1;100;40
POINT (2.02673300000003 47.046236);2249;Diou;Diou;WIND;;1;169;93
POINT (0.577214154150397 48.8982432500211);2250;Mesnil-Rousset - La Haye-Saint-Sylvestre;Mesnil-Rousset, La Haye-Saint-Sylvestre;WIND;;1;108;77
POINT (-0.0458073 48.7471865);2251;Argentan;Argentan;WIND;;1;99;37
POINT (0.769608 46.245498);2252;Terres Froides;Adriers;WIND;;1;161;113
POINT (0.4344706 46.3470511);2253;Les Mignaudières;Les Mignaudières;WIND;;1;4;139
POINT (-1.2804489 47.6668146);2254;Erbray 2;Erbray;WIND;;1;59;43
POINT (3.5739439 48.1548455);2255;Pays d’Othe;Vaudeurs, Coulours, Les Sièges;WIND;;1;56;139
POINT (3.69278 47.804566);2256;Parc du Soleil Levant;Venoy, Beine, Courgis;WIND;;1;51;77
POINT (2.66556386767581 45.6834768805388);2257;Bajouve;Saint-Julien-Puy-Lavèze, Briffons;WIND;;1;134;139
POINT (-1.4004257 49.2483848);2258;Gorges-Gonfreville;Gorges, Gonfreville;WIND;;1;164;43
POINT (2.1193393 48.2170694);2259;Le Vieux Moulin;Charmont-en-Beauce;WIND;;1;49;3
POINT (2.150248 48.2215535);2260;La Mardelle;Guigneville, Charmont-en-Beauce;WIND;;1;154;3
POINT (2.1348062 48.2265969);2261;Quinze Mines;Guigneville, Charmont-en-Beauce;WIND;;1;154;3
POINT (-61.35 16.33);2262;Petite Place;Capesterre-de-Marie-Galante;WIND;;1;127;65
POINT (6.4937105 48.3737318);2263;Haut de Lorraine;Ortoncourt;WIND;;1;125;27
POINT (-0.911926 47.9707475);2264;Cossé-le-Vivien Est;Cossé-le-Vivien;WIND;;1;59;43
POINT (-0.9592335 47.9667295);2265;Cossé-le-Vivien Ouest;Cossé-le-Vivien;WIND;;1;59;43
POINT (3.0908434 49.7047733);2266;Le Champ Vert (80);Brouchy;WIND;;1;108;75
POINT (1.3318023 49.9750193);2267;Canehan;Canehan;WIND;;1;59;40
POINT (1.4460854 49.8738725);2268;Fresnoy;Fresnoy-Folny;WIND;;1;63;77
POINT (1.51514700000007 49.87068);2269;Preuseville;Preuseville;WIND;;1;49;113
POINT (0.710346476074164 49.7900580146951);2270;Sasseville - Drosay;Sasseville, Drosay;WIND;;1;169;79
POINT (-1.2232154 48.2597801);2271;Moulin Tizon;Montreuil-des-Landes;WIND;;1;127;59
POINT (2.2342053 43.432203);2272;Bois de la Serre;Lacombe;WIND;;1;134;77
POINT (2.32186 50.48574);2273;Fiefs;Fiefs;WIND;;1;99;145
POINT (4.8235101 47.6088516);2274;La Bretelle-Echalot;La Bretelle, Echalot;WIND;;1;36;77
POINT (-2.6868829 48.1048626);2275;Bois de Folleville;Bréhan;WIND;;1;128;77
POINT (-2.5014425 48.0748805);2276;Mohon;Mohon;WIND;;1;122;139
POINT (1.62734985351562 48.1193507522758);2277;Cormainville;Guillonville, Cormainville;WIND;;1;168;138
POINT (1.62734985351562 48.1193507522758);2278;Cormainville;Guillonville, Cormainville;WIND;;1;168;138
POINT (1.62734985351562 48.1193507522758);2279;Cormainville;Guillonville, Cormainville;WIND;;1;168;138
POINT (1.62734985351562 48.1193507522758);2280;Cormainville;Guillonville, Cormainville;WIND;;1;168;138
POINT (1.65083952645875 48.3899012357274);2281;Francourville;Francourville;WIND;;1;55;139
POINT (1.4640692 48.238984);2282;Le Moulin de Pierre Nord;Le Gault-Saint-Denis;WIND;;1;175;120
POINT (1.470973 48.231438);2283;Le Moulin de Pierre Sud;Le Gault-Saint-Denis, Pré-Saint-Martin;WIND;;1;175;120
POINT (5.24065017700195 48.8967753515148);2284;Voie Sacrée;Beausite, Courcelles-sur-Aire, Érize-la-Brûlée;WIND;;1;144;58
POINT (5.24065017700195 48.8967753515148);2285;Voie Sacrée;Beausite, Courcelles-sur-Aire;WIND;;1;144;58
POINT (5.24065017700195 48.8967753515148);2286;Voie Sacrée;Courcelles-sur-Aire, Érize-la-Petite;WIND;;1;144;58
POINT (5.24065017700195 48.8967753515148);2287;Voie Sacrée;Érize-la-Brûlée;WIND;;1;144;58
POINT (2.72621788085939 49.7232928008986);2288;Roye 2;Andechy, Damery;WIND;;1;99;12
POINT (2.9247248 49.7370547);2289;La Haute Borne;Billancourt, Languevoisin-Quiquery, Breuil;WIND;;1;84;106
POINT (2.2203217 50.1608388);2290;Boisbergues;Boisbergues;WIND;;1;99;146
POINT (1.52546200000006 50.042421);2291;Dargnies;Dargnies;WIND;;1;NULL;41
POINT (1.5569174 50.0457659);2292;Touvent;Dargnies, Embreville;WIND;;1;59;NULL
POINT (2.5866818 49.7418643);2293;Champs Perdus;Hangest-en-Santerre;WIND;;1;160;4
POINT (2.0217713352539 49.9494993979616);2294;Haut Plateau Picard;Le Mesge, Quesnoy-sur-Airaines;WIND;;1;168;79
POINT (1.9798251 49.8995044);2295;Montagne-Fayel;Montagne-Fayel;WIND;;1;49;113
POINT (2.7864913 49.6686555);2296;Bois-Guillaume;Roye;WIND;;1;98;138
POINT (2.0463317 49.7211828);2297;Sentelie-Brassy-Thoix-Courcelles sous Thoix;Sentelie, Brassy, Thoix, Courcelles-sous-Thoix;WIND;;1;59;43
POINT (1.6559071 49.9816519);2298;Le Buquet;Vismes-au-Val;WIND;;1;59;46
POINT (4.5675774 48.8333219);2299;Aulnay-l’Aître;Aulnay-l’Aître;WIND;;1;144;139
POINT (4.30709306816402 48.8190702768274);2300;Entre Vallée Coole et Soude;Cernon, Bussy-Lettrée;WIND;;1;103;43
POINT (2.1122013286133 44.8597060409865);2301;La Luzette (15);Saint-Saury;WIND;;1;161;113
POINT (2.24809 50.3706763);2302;Beauvois - Siracourt;Beauvois, Siracourt;WIND;;1;63;79
POINT (2.2760114 50.362658);2303;Croisette;Croisette;WIND;;1;63;106
POINT (1.70021199999996 50.561456);2304;Frencq;Frencq;WIND;;1;NULL;77
POINT (3.9640273 49.6909097);2305;Chaourse;Chaourse;WIND;;1;63;72
POINT (3.9870568 49.6423152);2306;Le Carreau Manceau;Dizy-le-Gros, Boncourt;WIND;;1;174;41
POINT (3.73122606313472 49.7623731302528);2307;Quatre Bornes (Aisne);Marle, Marcy-sous-Marle, Châtillon-lès-Sons, La Neuville-Housset;WIND;;1;174;40
POINT (3.3148978 49.7189316);2308;Remigny;Remigny, Ly-Fontaine;WIND;;1;63;103
POINT (2.7493335 49.6059058);2309;Bois des Cholletz;Conchy-les-Pots;WIND;;1;174;46
POINT (2.03269169311522 49.6267524295754);2310;Hétomesnil 2;Hétomesnil;WIND;;1;115;79
POINT (2.0368115661621 49.6135182960888);2311;Lihus 2 - Hétomesnil;Lihus, Hétomesnil;WIND;;1;115;79
POINT (1.99148300000001 49.679188);2312;Sommereux;Sommereux;WIND;;1;108;77
POINT (4.43782506551519 49.4643306228051);2313;Seuil-Mont Laurent;Seuil, Mont Laurent;WIND;;1;86;139
POINT (2.10241663012698 44.8581241821598);2314;La Luzette (46);Sousceyrac;WIND;;1;161;113
POINT (-1.83781475872194 47.0559312878776);2315;Sainte-Pazanne;Sainte-Pazanne;WIND;;1;11;139
POINT (2.0998408 49.7752193);2316;Blanc Mont (80);Velennes;WIND;;1;NULL;NULL
POINT (4.98100957153315 49.582434190942);2317;Les 3 Communes;Raucourt-et-Flaba, Yoncq, La Besace;WIND;;1;112;113
POINT (-1.1623234 47.5530187);2318;Freigné II;Freigné;WIND;;1;59;46
POINT (2.5616072 48.1399582);2319;Parc du Gatinais 1;Gironville, Mondreville;WIND;;1;5;139
POINT (2.3672027 43.4178199);2320;Sambrès;Roquefère, Mas-Cabardès, Labastide-Esparbairenque;WIND;;1;134;75
POINT (-2.0096019 47.6145593);2321;Avessac;Avessac;WIND;;1;143;50
POINT (-2.0130527 47.5368417);2322;Sévérac-Guenrouët;Sévérac, Guenrouët;WIND;;1;NULL;77
POINT (-3.2145004 48.2385751);2323;Plouguernével;Plouguernével;WIND;;1;171;37
POINT (3.8725248 48.6198872);2324;La Chapelle;Thaas, Vouarces, Saint-Saturnin, Marsangis, Granges-sur-Aube;WIND;;1;76;139
POINT (3.8725248 48.6198872);2325;La Chapelle;Thaas, Vouarces, Saint-Saturnin, Marsangis, Granges-sur-Aube;WIND;;1;76;139
POINT (3.66909027099609 49.9386265382283);2326;Basse Thierache Sud;Iron, Villers-lès-Guise;WIND;;1;NULL;12
POINT (2.4517409 42.8215995);2327;El Singla;Prugnanes, Saint-Paul-de-Fenouillet;WIND;;1;156;40
POINT (4.4142254 49.4413915);2328;Le Nitis 1;Annelles, Ménil-Annelles;WIND;;1;172;46
POINT (4.4142254 49.4413915);2329;Le Nitis 2;Annelles, Ménil-Annelles;WIND;;1;172;46
POINT (4.42479 48.7537641);2330;Quatre Vallées III;Coole;WIND;;1;85;59
POINT (4.42509960302732 48.8420982305378);2331;La Guenelle II;Togny aux Boeufs;WIND;;1;86;139
POINT (1.2868372 49.395071);2332;Voie du Moulin;Mesnil-Raoul;WIND;;1;NULL;77
POINT (1.923862 49.7730123);2333;Eplessier III;Eplessier;WIND;;1;136;79
POINT (1.923862 49.7730123);2334;Eplessier II;Eplessier;WIND;;1;136;79
POINT (1.923862 49.7730123);2335;Eplessier I;Eplessier;WIND;;1;136;79
POINT (0.096389438720736 46.0636855591811);2336;Theil-Rabier;La-Forêt-de-Tessé, Montjean, Saint-Martin-du-Clocher, Theil-Rabier, Villiers-le-Roux;WIND;;1;24;113
POINT (0.1453999 46.5140115);2337;Champs Chagnots;La-Chapelle-Montreuil;WIND;;1;16;4
POINT (0.140185418603778 46.1676316955857);2338;Pliboux;Pliboux;WIND;;1;63;113
POINT (2.9908594 42.9917564);2339;Corbières Méditerranée;La Palme;WIND;;1;48;40
POINT (4.3905983 45.9478381);2340;Beaujolais vert;Valsonne;WIND;;2;48;82
POINT (0.1412967 46.684008);2341;Le Rochereau II;Villiers;WIND;;1;143;139
POINT (4.69424980419921 47.0214575868648);2342;Portes de Côtes d’Or;Aubaine, Bessey-en-Chaume, Montceau-et-Écharnant, Cussy-la-Colonne, Ivry-en-Montagne, Santosse;WIND;;1;134;NULL
POINT (0.5769447 49.8004742);2343;Falfosse;Canouville;WIND;;1;36;46
POINT (0.5969389 49.7904508);2344;Ramonts;Ouainville;WIND;;1;36;46
POINT (4.09640320910648 49.5605839391442);2345;La Motelle;Banogne-Recouvrance, Le Thour, Saint-Quentin-le-Petit;WIND;;1;127;120
POINT (0.1097476 46.0613384);2346;Montjean;La-Forêt-de-Tessé, Montjean, Saint-Martin-du-Clocher, Theil-Rabier, Villiers-le-Roux;WIND;;1;24;113
POINT (1.4877706 48.3265092);2347;Dammarie;Dammarie;WIND;;1;49;139
POINT (3.4067787 49.6960225);2348;Achery-Mayot;Achery, Anguilcourt-le-Sart, Mayot;WIND;;1;168;79
POINT (2.4744313 46.3202898);2349;Plateau de Savernat;Lamaids, Quinssaines, Saint-Martinien;WIND;;1;27;72
POINT (-1.9151085 47.0918829);2350;Saint-Hilaire-de-Chaléons;Saint-Hilaire-de-Chaléons;WIND;;1;161;77
POINT (6.50706529077149 49.1003704198196);2351;Zondrange;Bionville-sur-Nied, Fouligny, Marange-Zondrange;WIND;;1;115;79
POINT (6.49075745996094 49.1171141323018);2352;Morlange;Brouck, Bannay, Bionville sur Nied;WIND;;1;115;81
POINT (0.7745475 46.703134);2353;Saint-Pierre-de-Maillé III;Saint-Pierre-de-Maillé;WIND;;1;NULL;107
POINT (2.09753036499023 50.5138631604014);2354;Fruges;Fruges, Coupelle-Vieille, Radinghem, Verchin, Ambricourt, Crequy, Hezecques;WIND;;1;121;39
POINT (-0.3670593 45.9630012);2355;Saint-Pierre-de-Juillers;Saint-Pierre-de-Juillers;WIND;;1;NULL;77
POINT (4.2521964 49.5999089);2356;Chappes-Remaucourt;Chappes, Remaucourt;WIND;;1;59;81
POINT (-0.2805182 48.2815014);2357;Trans-Courcité;Trans, Courcité;WIND;;1;168;124
POINT (4.02664049707027 48.3823578295814);2358;Mont de Saint Benoît;Mergey, Saint-Benoit-sur-Seine;WIND;;1;36;108
POINT (4.4481693 49.8140222);2359;Blombay-L’Echelle;Blombay, L’Echelle;WIND;;1;132;113
POINT (4.38944790000005 48.7865289);2360;Les Gourlus;Faux-Vésigneul;WIND;;1;170;108
POINT (4.5984437 48.8467956);2361;Vent de Brunelle;Saint-Amand-sur-Fion;WIND;;1;155;79
POINT (4.56371061407469 48.8536441475926);2362;Vallée Gentillesse;La Chaussée sur Marne;WIND;;1;127;13
POINT (4.6182693 48.876704);2363;Quatre-Chemins II;La Chaussée sur Marne;WIND;;1;NULL;13
POINT (4.34403499999996 48.84025);2364;Entre Coole et Marne;Cernon;WIND;;1;68;77
POINT (4.4075114 48.829035);2365;Cheppes La Prairie;Cheppes-La-Prairie;WIND;;1;68;77
POINT (4.11202100000002 48.63601);2366;Côte de Notre-Dame;Villiers-Herbisse;WIND;;1;19;113
POINT (5.0188573 48.3406931);2367;Le Blaiseron;Leschères-sur-le-Blaiseron;WIND;;1;134;113
POINT (0.5181289 46.2324521);2368;Saint-Martin-L’Ars;Saint-Martin-L’Ars;WIND;;1;173;77
POINT (2.317972 50.2259519);2369;Champ de la Grand’Mère;Canteleux;WIND;;1;98;NULL
POINT (4.0403263 48.6038244);2370;Plan Fleury;Champfleury, Plancy-L’abbaye, Viapres-Le-Petit;WIND;;1;31;113
POINT (2.4744313 46.3202898);2371;Plateau de Savernat;Lamaids, Quinssaines, Saint-Martinien;WIND;;1;27;72
POINT (4.11202100000002 48.63601);2372;Côte de Notre-Dame;Villiers-Herbisse;WIND;;1;19;120
POINT (4.212649 48.5634763);2373;L’Huître et Grandville;L’Huître, Grandville;WIND;;1;161;139
POINT (4.73648071289062 47.4272743349106);2374;Pays de Saint-Seine;Bligny-le-Sec, Vilotte-Saint-Seine, Turcey, Saint-Martin-du-Mont;WIND;;1;134;139
POINT (4.73648071289062 47.4272743349106);2375;Pays de Saint-Seine;Bligny-le-Sec, Vilotte-Saint-Seine, Turcey, Saint-Martin-du-Mont;WIND;;1;134;139
POINT (4.73648071289062 47.4272743349106);2376;Pays de Saint-Seine;Bligny-le-Sec, Vilotte-Saint-Seine, Turcey, Saint-Martin-du-Mont;WIND;;1;134;139
POINT (4.73648071289062 47.4272743349106);2377;Pays de Saint-Seine;Bligny-le-Sec, Vilotte-Saint-Seine, Turcey, Saint-Martin-du-Mont;WIND;;1;134;139
POINT (-0.1188459 46.8517997);2378;Availles;Availles;WIND;;1;168;113
POINT (0.4273172 46.2280383);2379;Château Garnier;Château-Garnier, La Chapelle Bâton;WIND;;1;63;113
POINT (-0.2198239 46.8651295);2380;Glenay;Gleney;WIND;;1;168;124
POINT (4.4004576 48.8181044);2381;La Voie Romaine;Vitry-la-Ville, Coupetz, Faux-Vésigneul, Togny-aux-Bœufs;WIND;;1;87;139
POINT (2.8084109741577 49.6481737550339);2382;Les Trente;Beuvraignes, Laucourt, Amy, Crapeaumesnil;WIND;;1;174;113
POINT (-0.2370107 46.7984713);2383;Maisontiers-Tessonniere;Maisontiers, Tessonniere;WIND;;1;168;124
POINT (1.9538276 47.1213768);2384;Massay;Massay;WIND;;1;168;120
POINT (-2.0253237 48.0335092);2385;Treffendel;Treffendel;WIND;;1;127;113
POINT (5.05912465228126 45.282182847506);2386;Terres Blanches;Hauterives, Lens-Lestang, Le Grand-Serre;WIND;;1;169;113
POINT (5.4127231 48.5255379);2387;Saint-Florentin;Bonnet;WIND;;1;60;139
POINT (3.2509825 49.151323);2388;Monnes;Monnes;WIND;;1;161;113
POINT (3.2509825 49.151323);2389;Neuilly-Saint-Front;Neuilly-Saint-Front;WIND;;1;161;113
POINT (-2.725593 48.1200456);2390;Saint-Barnabé;Saint-Barnabé;WIND;;1;49;139
POINT (4.81 43.18);2391;Provence Grand Large;NULL;WIND;;4;48;109
POINT (3.36 43.04);2392;Gruissan;NULL;WIND;;4;NULL;17
POINT (3.27 42.81);2393;Golfe du Lion;NULL;WIND;;4;64;66
POINT (0.174882884 45.915736669);2394;Fontenille;Fontenille;WIND;;1;36;113
POINT (4.0702746 48.5860177);2395;Les Renardières;Allibaudières, Champigny-sur-Aube;WIND;;1;148;128
POINT (-2.9458531 48.487474);2396;Boquého-Plouagat;Boquého, Plouagat;WIND;;1;49;59
POINT (-0.4369532 48.3492546);2397;Parc de l’Oasis;Hardanges;WIND;;1;54;77
POINT (1.9351099 46.8096264);2398;Champagne berrichonne;Ambrault, Vouillon;WIND;;1;NULL;51
POINT (1.56933024340821 50.0440798387573);2399;Le Coin Malo;Fressenneville, Aigneville;WIND;;1;167;46
POINT (1.6230882 49.1785055);2400;Vexin-sur-Epte;Vexin-sur-Epte;WIND;;1;59;40
POINT (1.64 50.58);2401;Widehem;Widehem;WIND;;5;125;67
POINT (3.6303539 50.2053291);2402;Le Louveng;Louvignies-Quesnoy, Englefontaine;WIND;;1;135;113
POINT (-0.6049406 46.029685);2403;Courant-Nachamps;Courant, Nachamps;WIND;;1;84;108
POINT (1.97538438647461 48.3339455443442);2404;Les Vingt Sétiers (28);Gommerville;WIND;;1;84;43
POINT (1.96010652392578 48.3320054945777);2405;Les Gargouilles;Gommerville;WIND;;1;84;43
POINT (2.2021545 50.5470619);2406;Beaumetz-lès-Aire;Beaumetz-lès-Aire;WIND;;1;121;43
POINT (3.04339025427248 47.3934568810788);2407;Pougny;Pougny;WIND;;1;100;30
POINT (4.0289692 49.5134138);2408;Blanc Mont (02);La Malmaison;WIND;;1;174;43
POINT (-0.285251308984355 46.99688574427);2409;Mauzé-Thouarsais;Mauzé-Thouarsais;WIND;;1;174;46
POINT (1.8310128 48.2268102);2410;Guilleville;Guilleville;WIND;;1;48;83
POINT (5.1297847 45.2400611);2411;Montrigaud;Montrigaud;WIND;;1;36;77
POINT (3.4682383 50.0506855);2412;Busigny;Busigny;WIND;;1;NULL;107
POINT (3.4801727 48.4234461);2413;Vallée aux Grillons;Bouy-sur-Orvin, Trainel;WIND;;1;112;114
POINT (4.061552 47.7164454);2414;Moulins-Pasilly;Moulins-en-Tonnerrois, Pasilly;WIND;;1;NULL;59
POINT (-3.75805377960205 48.3221026022872);2415;Plouyé;Plouyé;WIND;;1;NULL;43
POINT (4.464552 45.121128);2416;Val d’Ay;Saint-Pierre-sur-Doux;WIND;;1;121;40
POINT (1.3811044 50.0403977);2417;Mancheville;Flocques;WIND;;1;49;75
POINT (6.2861394 47.3803409);2418;Rougemont;Autechaux;WIND;;1;162;10
POINT (6.2403271 47.3748578);2419;Vaite;La Bretenières;WIND;;1;162;10
POINT (3.0280839 50.0198234);2420;Liéramont 2;Liéramont;WIND;;1;59;129
POINT (-0.3763648 48.2723128);2421;Bais;Bais;WIND;;1;NULL;43
POINT (2.1649665 43.0073422);2422;Tourreilles-Bouriège;Tourreilles, Bouriège;WIND;;1;160;41
POINT (-3.7255095 48.0670547);2423;Crénorien;Scaër;WIND;;1;64;77
POINT (2.489918 50.2669818);2424;Croix Noire 1;Beaufort-Blavincourt, Grand-Rullecourt;WIND;;1;98;77
POINT (2.489918 50.2669818);2425;Croix Noire 2;Sus-Saint-Léger, Grand-Rullecourt;WIND;;1;98;NULL
POINT (1.9071213 50.3525636);2426;Les Rossignols;Tortefontaine;WIND;;1;98;139
POINT (2.80813994999999 49.79214395);2427;La Haute Borne-Hallu-Punchy;Hallu, Punchy;WIND;;1;98;113
POINT (3.295062767334 49.7833595859388);2428;Terres Noires;Essigny-le-Grand, Urvillers;WIND;;1;98;14
POINT (2.743629 50.1583217);2429;Ablainzevelle;Ablainzevelle;WIND;;1;98;139
POINT (-0.4033197 48.3560191);2430;Mont du Saule;Hardanges;WIND;;1;174;46
POINT (-0.4069508 48.4967903);2431;Saint-Julien-du-Terroux;Saint-Julien-du-Terroux;WIND;;1;137;77
POINT (2.135207 50.0211257);2432;Val de Nièvre;Saint-Ouen, Bettencourt-Saint-Ouen;WIND;;1;121;139
POINT (6.3705505 47.4165808);2433;Rougemont II;Autechaux;WIND;;1;119;10
POINT (2.233064 50.6000758);2434;Mont d’Erny;Delettes, Enguinegattes;WIND;;1;115;79
POINT (3.3239439 49.4245662);2435;Leury;Leury;WIND;;1;99;5
POINT (4.7864781 44.8702366);2436;Saint-Georges-les-Bains;Mataud;WIND;;1;35;NULL
POINT (-0.0615306 48.7076645);2437;Les Ballendaux;Fontenai-sur-Orne, Tanques, Sarceaux;WIND;;1;96;113
POINT (5.5114162 46.0609578);2438;Les Monts d’Ain;Izenave, Vieu-d’Izenave, Cerdon, Labalme;WIND;;1;134;77
POINT (3.8441139 47.8844033);2439;Dyé;Dyé;WIND;;1;63;72
POINT (5.5114162 46.0609578);2440;Les Monts d’Ain;Izenave, Vieu-d’Izenave, Cerdon, Labalme;WIND;;1;134;72
POINT (-1.6300343 47.9333388);2441;Petit-Fougeray;Le Petit-Fougeray;WIND;;1;127;113
POINT (1.6388126 48.1337547);2442;Cormainville;Guillonville, Cormainville, Courbehaye;WIND;;1;152;79
POINT (6.0946454 48.1428703);2443;Saône et Meudon;Dommartin-Lès-Vallois, Jésonville;WIND;;1;NULL;72
POINT (0.3656994 47.6936463);2444;Les Landes Lavernat;Lavernat;WIND;;1;64;113
POINT (-0.5525197 46.9866445);2445;Eole du Bocage;Nueil-les-Aubiers;WIND;;1;127;41
POINT (3.1692321 43.7904947);2446;Joncels;Joncels;WIND;;1;48;55
POINT (-1.093457 47.4677916);2447;Rouxière et Maumusson;Maumusson, La Rouxière;WIND;;1;59;43
POINT (-1.0278276 47.4430901);2448;Varades - Pot aux chiens;Varades, Belligné;WIND;;1;127;37
POINT (3.273166 49.799539);2449;Voie des Monts;Clastres, Grugies;WIND;;1;27;113
POINT (0.4496374 46.322224);2450;Les Brandes;Saint-Secondin;WIND;;1;158;31
POINT (7.10472 49.038892);2451;Herbitzheim;Herbitzheim;WIND;;1;3;113
POINT (2.5430873 43.4356337);2452;Soulanes de Nore;Albine;WIND;;1;161;57
POINT (2.5430873 43.4356337);2453;Soulanes de Nore;Albine;WIND;;1;161;57
POINT (2.2663194 50.2152601);2454;Barly;Barly;WIND;;1;36;113
POINT (-3.756216 48.0848588);2455;Le Merdy;Scaër;WIND;;1;64;77
POINT (-3.756216 48.0848588);2456;Le Merdy;Scaër;WIND;;1;64;77
POINT (1.7691662 48.2368307);2457;Espier;Espier;WIND;;1;48;83
POINT (-61.401658 16.4288124);2458;Petit Canal;Petit Canal;WIND;;2;48;35
POINT (4.3312348 49.5346025);2459;Mont de Gerson;Sorbon, Arnicourt, Barby;WIND;;1;127;41
POINT (5.998568 49.4376936);2460;Ottange;Ottange;WIND;;1;121;113
POINT (-1.4185911 47.8694402);2461;Coësmes;Coësmes;WIND;;1;169;82
POINT (0.1656655 46.1714601);2462;Chaunay;Chaunay;WIND;;1;4;113
POINT (3.6499219 49.3259001);2463;Perles;Perles;WIND;;1;86;77
POINT (-0.0041277 46.1873504);2464;Clussais-la-Pommeraie;Clussais-la-Pommeraie;WIND;;1;174;113
POINT (-0.4524367 47.1951836);2465;Energie de Tigné;Tigné;WIND;;1;174;41
POINT (-0.171917 46.991028);2466;TIPER;Thouars;WIND;;1;174;113
POINT (1.8353252 50.3981664);2467;Parc des Joyeux Développeurs;Campagne-lès-Hesdin, Buire-le-Sec;WIND;;1;99;108
POINT (1.8353252 50.3981664);2468;Parc des Joyeux Développeurs;Campagne-lès-Hesdin, Buire-le-Sec;WIND;;1;99;108
POINT (1.8353252 50.3981664);2469;Parc des Joyeux Développeurs;Campagne-lès-Hesdin, Buire-le-Sec;WIND;;1;99;108
POINT (3.04339025427248 47.3934568810788);2470;Pougny;Pougny;WIND;;1;100;NULL
POINT (3.1468599 47.4882401);2471;Bouhy;Dampierre-sous-Bouhy;WIND;;1;100;NULL
POINT (3.4050335 47.626948);2472;Taingy;Taingy;WIND;;1;NULL;41
POINT (2.5851038 49.7285983);2473;La Sablière;Davenescourt, Contoire-Hamel;WIND;;1;59;32
POINT (3.9116343 49.6884135);2474;Montigny-le-Franc;Montigny-le-Franc;WIND;;1;NULL;81
POINT (-0.037778 46.456689);2475;Saint-Germier;Saint-Germier;WIND;;1;137;113
POINT (2.842148 43.1989514);2476;Cruscades-Villedaigne-Ornaisons;Cruscades, Villedaigne, Ornaisons;WIND;;1;137;40
POINT (2.1091432 50.0644473);2477;Domart-en-Ponthieu;Domart-en-Ponthieu;WIND;;1;59;113
POINT (6.3419302 48.84491);2478;Malaucourt-sur-Seille;Malaucourt-sur-Seille;WIND;;1;59;81
POINT (1.4526728 49.8137154);2479;Clais;Clais;WIND;;1;100;46
POINT (0.5325828 49.6778823);2480;Ypreville-Biville;Ypreville-Biville, Trémauville;WIND;;1;36;139
POINT (0.9166637 49.8744306);2481;Energies des Longs Champs;Le Bourg-Dun;WIND;;1;NULL;43
POINT (2.5539305 48.1694022);2482;Arville;Arville;WIND;;1;44;139
POINT (1.791052 48.340217);2483;Louville 2;Louville-la-Chenard;WIND;;1;NULL;123
POINT (7.0699283 48.3576274);2484;Bois de Belfays;Châtas, Grandrupt, La Grande Fosse, Saint-Stail, Ban-de-Sapt, Saâles;WIND;;1;48;139
POINT (0.5562618 46.3199057);2485;Bouresse;Bouresse;WIND;;1;21;113
POINT (3.8644319 49.640569);2486;Champagne Picarde;Bucy-lès-Pierrepont;WIND;;1;48;127
POINT (2.9123967 50.1953385);2487;Artois;Bullecourt;WIND;;1;27;120
POINT (5.5474126 48.4524502);2488;Dainville;Dainville-Bertheléville;WIND;;1;84;113
POINT (5.440476 48.545522);2489;Houdelaincourt;Houdelaincourt;WIND;;1;156;125
POINT (3.0890717 44.023297);2490;La Baume;Lapanouse-de-Cernon;WIND;;1;134;113
POINT (3.010007 50.009203);2491;Haute Somme;Les Nurlus;WIND;;1;NULL;113
POINT (3.8475997 47.7102946);2492;Licheres;Lichères-près-Aigremont;WIND;;1;NULL;113
POINT (-0.2246531 46.1931222);2493;Périgné;Périgné;WIND;;1;168;113
POINT (3.2461321 49.114301);2494;L’Osière;Priez, Courchamps;WIND;;1;112;113
POINT (2.135207 50.0211257);2495;Val de Nièvre;Saint-Ouen, Bettencourt-Saint-Ouen;WIND;;1;121;139
POINT (-2.2917969 47.7801081);2496;Bois de Grisan;Ruffiac;WIND;;1;54;113
POINT (0.5562618 46.3199057);2497;Usson;Usson-du-Poitou;WIND;;1;21;113
POINT (3.521251 49.760023);2498;Vielle Carrière;Villers-le-Sec;WIND;;1;134;113
POINT (2.70621 45.682415);2499;Bois de Bajouve;Bajouve;WIND;;1;134;113
POINT (2.252596 49.715144);2500;Le Quint;Flers-sur-Noye, Lawarde-Mauger-l’Hortoy, Fransures;WIND;;1;54;59
